Insert heavy
25165824 operations across 105 thread(s) in 4.521914612s; time/op = 178ns
25165824 operations across 106 thread(s) in 4.628800031s; time/op = 182ns
25165824 operations across 107 thread(s) in 4.607645896s; time/op = 182ns
25165824 operations across 108 thread(s) in 4.800403574s; time/op = 189ns
25165824 operations across 109 thread(s) in 4.922441727s; time/op = 194ns
25165824 operations across 110 thread(s) in 4.788835508s; time/op = 189ns
25165824 operations across 111 thread(s) in 4.92438646s; time/op = 194ns
25165824 operations across 112 thread(s) in 4.806386289s; time/op = 190ns
25165824 operations across 113 thread(s) in 4.962574697s; time/op = 196ns
25165824 operations across 114 thread(s) in 5.098165135s; time/op = 201ns
25165824 operations across 115 thread(s) in 5.09567573s; time/op = 201ns
25165824 operations across 116 thread(s) in 5.181800845s; time/op = 205ns
25165824 operations across 117 thread(s) in 5.065666s; time/op = 200ns
25165824 operations across 118 thread(s) in 5.230507598s; time/op = 207ns
25165824 operations across 119 thread(s) in 5.353202714s; time/op = 212ns
25165824 operations across 120 thread(s) in 5.315866378s; time/op = 210ns
25165824 operations across 121 thread(s) in 5.257709956s; time/op = 208ns
25165824 operations across 122 thread(s) in 5.473342367s; time/op = 216ns
25165824 operations across 123 thread(s) in 5.397055565s; time/op = 213ns
25165824 operations across 124 thread(s) in 5.55039925s; time/op = 219ns
25165824 operations across 125 thread(s) in 5.521648787s; time/op = 218ns
25165824 operations across 126 thread(s) in 5.543502914s; time/op = 219ns
25165824 operations across 127 thread(s) in 5.7138715s; time/op = 226ns
25165824 operations across 128 thread(s) in 5.994162916s; time/op = 237ns
Uniform
25165824 operations across 1 thread(s) in 4.766266021s; time/op = 188ns
25165824 operations across 2 thread(s) in 2.59976745s; time/op = 102ns
25165824 operations across 3 thread(s) in 1.85688218s; time/op = 73ns
25165824 operations across 4 thread(s) in 1.542947639s; time/op = 60ns
25165824 operations across 5 thread(s) in 1.367754517s; time/op = 53ns
25165824 operations across 6 thread(s) in 1.314478417s; time/op = 51ns
25165824 operations across 7 thread(s) in 1.270831188s; time/op = 49ns
25165824 operations across 8 thread(s) in 1.244930502s; time/op = 48ns
25165824 operations across 9 thread(s) in 1.235283593s; time/op = 48ns
25165824 operations across 10 thread(s) in 1.268825089s; time/op = 49ns
25165824 operations across 11 thread(s) in 1.288302243s; time/op = 50ns
25165824 operations across 12 thread(s) in 1.319034394s; time/op = 51ns
25165824 operations across 13 thread(s) in 1.366864033s; time/op = 53ns
25165824 operations across 14 thread(s) in 1.431358041s; time/op = 56ns
25165824 operations across 15 thread(s) in 1.470351276s; time/op = 57ns
