Testing lock-free map
Insert heavy
25165824 operations across 43 thread(s) in 942.967549ms; time/op = 37ns
25165824 operations across 44 thread(s) in 952.092991ms; time/op = 37ns
25165824 operations across 45 thread(s) in 876.785571ms; time/op = 34ns
25165824 operations across 46 thread(s) in 968.914621ms; time/op = 38ns
25165824 operations across 47 thread(s) in 913.417942ms; time/op = 36ns
25165824 operations across 48 thread(s) in 878.309913ms; time/op = 34ns
25165824 operations across 49 thread(s) in 893.355694ms; time/op = 35ns
25165824 operations across 50 thread(s) in 860.045898ms; time/op = 34ns
25165824 operations across 51 thread(s) in 746.000735ms; time/op = 29ns
25165824 operations across 52 thread(s) in 969.909269ms; time/op = 38ns
25165824 operations across 53 thread(s) in 825.615867ms; time/op = 32ns
25165824 operations across 54 thread(s) in 875.971185ms; time/op = 34ns
25165824 operations across 55 thread(s) in 961.155343ms; time/op = 38ns
25165824 operations across 56 thread(s) in 917.488039ms; time/op = 36ns
25165824 operations across 57 thread(s) in 817.351953ms; time/op = 32ns
25165824 operations across 58 thread(s) in 789.9693ms; time/op = 31ns
25165824 operations across 59 thread(s) in 845.936964ms; time/op = 33ns
25165824 operations across 60 thread(s) in 788.167498ms; time/op = 31ns
25165824 operations across 61 thread(s) in 777.738675ms; time/op = 30ns
25165824 operations across 62 thread(s) in 784.266218ms; time/op = 31ns
25165824 operations across 63 thread(s) in 921.008742ms; time/op = 36ns
25165824 operations across 64 thread(s) in 741.606734ms; time/op = 29ns
25165824 operations across 65 thread(s) in 792.872801ms; time/op = 31ns
25165824 operations across 66 thread(s) in 756.625354ms; time/op = 30ns
25165824 operations across 67 thread(s) in 769.709845ms; time/op = 30ns
25165824 operations across 68 thread(s) in 729.29648ms; time/op = 28ns
25165824 operations across 69 thread(s) in 778.407268ms; time/op = 30ns
25165824 operations across 70 thread(s) in 746.225122ms; time/op = 29ns
25165824 operations across 71 thread(s) in 734.664954ms; time/op = 29ns
25165824 operations across 72 thread(s) in 756.412077ms; time/op = 30ns
25165824 operations across 73 thread(s) in 761.571999ms; time/op = 30ns
25165824 operations across 74 thread(s) in 786.544625ms; time/op = 31ns
25165824 operations across 75 thread(s) in 774.873919ms; time/op = 30ns
25165824 operations across 76 thread(s) in 707.28403ms; time/op = 28ns
25165824 operations across 77 thread(s) in 687.67525ms; time/op = 27ns
25165824 operations across 78 thread(s) in 721.800492ms; time/op = 28ns
25165824 operations across 79 thread(s) in 659.403048ms; time/op = 26ns
25165824 operations across 80 thread(s) in 677.433018ms; time/op = 26ns
25165824 operations across 81 thread(s) in 673.96737ms; time/op = 26ns
25165824 operations across 82 thread(s) in 705.189835ms; time/op = 28ns
25165824 operations across 83 thread(s) in 687.770477ms; time/op = 27ns
25165824 operations across 84 thread(s) in 669.86037ms; time/op = 26ns
25165824 operations across 85 thread(s) in 631.228889ms; time/op = 25ns
25165824 operations across 86 thread(s) in 669.014374ms; time/op = 26ns
25165824 operations across 87 thread(s) in 691.908169ms; time/op = 27ns
25165824 operations across 88 thread(s) in 702.120301ms; time/op = 27ns
25165824 operations across 89 thread(s) in 705.610945ms; time/op = 28ns
25165824 operations across 90 thread(s) in 732.261205ms; time/op = 29ns
25165824 operations across 91 thread(s) in 691.000844ms; time/op = 27ns
25165824 operations across 92 thread(s) in 688.331838ms; time/op = 27ns
25165824 operations across 93 thread(s) in 700.029284ms; time/op = 27ns
25165824 operations across 94 thread(s) in 670.662968ms; time/op = 26ns
25165824 operations across 95 thread(s) in 735.91255ms; time/op = 29ns
25165824 operations across 96 thread(s) in 695.989201ms; time/op = 27ns
25165824 operations across 97 thread(s) in 670.073444ms; time/op = 26ns
25165824 operations across 98 thread(s) in 695.288587ms; time/op = 27ns
25165824 operations across 99 thread(s) in 697.256108ms; time/op = 27ns
25165824 operations across 100 thread(s) in 679.58801ms; time/op = 27ns
25165824 operations across 101 thread(s) in 687.006923ms; time/op = 27ns
25165824 operations across 102 thread(s) in 695.579854ms; time/op = 27ns
25165824 operations across 103 thread(s) in 665.782556ms; time/op = 26ns
25165824 operations across 104 thread(s) in 685.644211ms; time/op = 27ns
25165824 operations across 105 thread(s) in 684.468753ms; time/op = 27ns
25165824 operations across 106 thread(s) in 661.786376ms; time/op = 26ns
25165824 operations across 107 thread(s) in 677.87817ms; time/op = 26ns
25165824 operations across 108 thread(s) in 674.494716ms; time/op = 26ns
25165824 operations across 109 thread(s) in 690.332822ms; time/op = 27ns
25165824 operations across 110 thread(s) in 675.81196ms; time/op = 26ns
25165824 operations across 111 thread(s) in 682.705292ms; time/op = 27ns
25165824 operations across 112 thread(s) in 653.188384ms; time/op = 25ns
25165824 operations across 113 thread(s) in 675.75985ms; time/op = 26ns
25165824 operations across 114 thread(s) in 685.006281ms; time/op = 27ns
25165824 operations across 115 thread(s) in 677.185057ms; time/op = 26ns
25165824 operations across 116 thread(s) in 660.16411ms; time/op = 26ns
25165824 operations across 117 thread(s) in 665.137019ms; time/op = 26ns
25165824 operations across 118 thread(s) in 664.018759ms; time/op = 26ns
25165824 operations across 119 thread(s) in 681.127761ms; time/op = 27ns
25165824 operations across 120 thread(s) in 639.699714ms; time/op = 25ns
25165824 operations across 121 thread(s) in 686.528447ms; time/op = 27ns
25165824 operations across 122 thread(s) in 654.262143ms; time/op = 25ns
25165824 operations across 123 thread(s) in 681.957954ms; time/op = 27ns
25165824 operations across 124 thread(s) in 638.490381ms; time/op = 25ns
25165824 operations across 125 thread(s) in 646.577486ms; time/op = 25ns
25165824 operations across 126 thread(s) in 635.794285ms; time/op = 25ns
25165824 operations across 127 thread(s) in 1.196019212s; time/op = 46ns
25165824 operations across 128 thread(s) in 619.889412ms; time/op = 24ns

 Performance counter stats for '/opt/data/CargoTarget/release/lighting-bench':

     14,737,208.44 msec task-clock                #   38.245 CPUs utilized          
         1,993,367      context-switches          #    0.135 K/sec                  
            77,826      cpu-migrations            #    0.005 K/sec                  
        61,831,104      page-faults               #    0.004 M/sec                  
60,542,602,738,041      cycles                    #    4.108 GHz                      (62.49%)
 1,566,643,704,840      stalled-cycles-frontend   #    2.59% frontend cycles idle     (62.47%)
19,126,809,114,070      stalled-cycles-backend    #   31.59% backend cycles idle      (62.45%)
 6,493,990,757,700      instructions              #    0.11  insn per cycle         
                                                  #    2.95  stalled cycles per insn  (62.46%)
   864,784,263,262      branches                  #   58.680 M/sec                    (62.50%)
     7,431,067,785      branch-misses             #    0.86% of all branches          (62.54%)
 3,511,883,438,916      L1-dcache-loads           #  238.300 M/sec                    (62.55%)
    51,736,438,001      L1-dcache-load-misses     #    1.47% of all L1-dcache hits    (62.53%)
   <not supported>      LLC-loads                                                   
   <not supported>      LLC-load-misses                                             

     385.336517175 seconds time elapsed

   14652.106641000 seconds user
      84.209074000 seconds sys


